Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
20200705,AR,23814,11090,5169,,324,63,1569,,3347,2252,5816,17998,0,287,156,70,,3,,26,,19,13,22,252,13
20200705,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200705,AZ,98089,15017,2088,22563,705,6717,,,1870,49129,22563,26397,49129,1809,755,50,396,19,298,,,38,253,396,1160,253
20200705,CA,260155,29598,7432,95380,11013,343,1029,1223,25774,88363,95380,76412,88363,6331,1971,572,2588,880,23,25,34,70,168,2588,3575,168
20200705,CO,34065,10653,1655,11728,757,171,115,317,255,8410,11728,13923,8410,1521,954,99,321,50,8,5,18,6,56,321,1140,56
20200705,CT,46717,16433,6134,8857,680,45,,128,264,14176,8857,23684,14176,4335,3176,644,374,47,2,,27,16,49,374,3912,49
20200705,DC,10482,2156,5213,,167,26,29,,2687,204,2989,6275,1218,559,60,412,74,8,,,,0,5,74,480,5
20200705,DE,12128,3753,3124,3306,175,,,,607,1163,3306,7659,1163,512,322,131,31,1,,,,6,21,31,460,21
20200705,FL,200111,43123,29060,54692,,,,,6973,66263,54692,67601,77818,3832,1777,752,964,,,,,119,220,964,2513,355
20200705,GA,95516,23346,26208,14816,1344,55,84,,2580,27083,14816,45600,35100,2860,1291,1345,146,47,3,5,,10,13,146,2680,34
20200705,GU,301,34,,,118,,115,,17,17,,,,5,,,,,,,,,5,,,5
20200705,HI,1023,186,9,,304,,301,,19,204,,,,19,,,,,,,,,19,,,
20200705,IA,31779,20139,2832,,1888,314,314,,314,5978,7552,18880,5034,721,574,35,,22,4,11,,3,66,49,589,80
20200705,ID,7733,3777,113,,79,79,29,267,831,2553,1559,2857,3316,93,87,1,,2,1,,,1,0,6,86,1
20200705,IL,148373,31143,24691,47679,4209,224,379,,5493,34555,47679,66139,34555,7230,3123,1958,1448,329,10,7,,48,307,1448,5475,97
20200705,IN,48008,21638,5769,,718,,,,8531,11352,5475,16071,26462,2693,1619,362,,13,,,,326,373,48,1333,1119
20200705,KS,15919,10177,1341,,779,111,,,633,2878,6365,6528,3026,277,195,61,,9,2,,,6,4,33,235,9
20200705,KY,16376,8577,1607,,450,59,35,703,,4945,1927,9390,5059,585,443,85,,7,,,9,,41,22,500,63
20200705,LA,65226,,,,,,,,,65226,,,65226,3288,1414,1630,,22,4,5,,16,197,63,2847,378
20200705,MA,109974,33369,10357,21357,2292,,,,5681,36918,21357,51699,36918,8183,6133,669,570,214,,,,534,63,570,7550,63
20200705,MD,69632,13788,19953,18568,1335,,,,3403,12585,18568,38479,12585,3243,1392,1304,355,127,,,,35,30,355,2858,30
20200705,ME,3415,2009,803,,78,7,2,21,93,402,124,2652,639,109,94,2,,,,,,1,12,0,89,20
20200705,MI,72941,28788,20823,,1591,286,,4940,4299,12214,5835,47411,19694,6218,3217,2464,,78,19,,101,121,78,124,5160,932
20200705,MN,38136,15525,7861,,2787,324,88,807,4817,5927,8498,23188,6450,1471,1096,125,,50,23,3,10,21,143,49,1217,205
20200705,MO,23436,10368,6325,,,,,606,1588,4546,3550,19857,28,1028,596,362,,,,,9,27,31,25,888,114
20200705,MP,31,,,,,,,,,31,,,,2,,,,,,,,,2,,,
20200705,MS,30674,8099,14819,1528,96,1066,,,1680,3386,1528,21308,7838,1107,454,553,18,0,69,,,9,4,18,1017,72
20200705,MT,1212,775,6,,2,136,,,18,275,77,850,285,23,14,,,,8,,,,1,,,
20200705,NC,72983,27518,11722,,1021,541,177,,8454,23550,21996,26220,24767,1396,782,445,,20,16,4,,80,49,128,1181,87
20200705,ND,3816,,,,,,,,,3816,,,,80,,,,,,,,,80,,,
20200705,NE,19929,11200,1200,,1200,213,30,,1600,4486,8700,6400,4829,284,219,21,,16,8,0,,8,12,67,181,36
20200705,NH,5897,3604,299,542,148,,,,263,1041,542,4314,1041,381,288,7,10,3,,,,9,64,10,307,64
20200705,NJ,173402,36658,17537,31320,5225,,,,12080,70582,31320,71500,70582,15211,7089,2389,2653,728,,,,232,2120,2653,10438,2120
20200705,NM,13256,1560,257,4112,87,6329,,,,911,4112,8233,911,513,98,4,59,1,236,,,,115,59,339,115
20200705,NV,22418,4083,1212,5141,1055,81,,,1488,9358,5141,7919,9358,534,238,63,83,75,3,,,11,61,83,390,61
20200705,NY,397131,,,,,,,,,397131,,,,27817,8494,6277,6573,1684,,,,1805,2984,6573,18260,2984
20200705,OH,57151,27100,15174,,1739,65,110,2001,4234,6728,4311,39454,13386,2911,2246,554,,31,1,1,35,17,26,62,2803,46
20200705,OK,15928,9048,1175,,1258,1145,,,628,2674,3313,10051,2564,398,299,29,,8,30,,,10,22,14,345,39
20200705,OR,10230,3838,406,,341,213,281,253,2798,2100,3338,4700,2192,215,155,6,,9,3,5,2,16,19,25,167,23
20200705,PA,89854,27500,11600,,1300,,,,706,48748,7300,19100,63500,6753,4693,1426,,150,,,,310,174,387,6192,174
20200705,PR,7916,,,,,,,,,7916,,,,155,,,,,,,,,155,,,
20200705,RI,16991,4616,1592,5899,,,,378,465,4041,5899,7051,4041,960,641,48,81,,,,0,12,178,81,701,178
20200705,SC,44847,15091,10826,,328,,,,3280,15648,4266,19909,20316,820,353,345,,7,,,,23,90,29,626,163
20200705,SD,7063,2464,978,1106,710,1074,,,731,0,1106,5957,0,97,,,,,,,,,97,,,
20200705,TN,51431,21111,10459,,632,72,48,,8266,10843,12392,24993,14046,646,361,228,,11,0,1,,39,6,58,579,9
20200705,TX,195239,5902,2710,8840,629,,,,121,177037,8840,9362,177037,2637,298,87,195,14,,,,1,2042,195,400,2042
20200705,UT,24952,8901,654,10590,561,613,945,,3192,2766,10590,11596,2766,184,100,5,44,9,10,11,,13,7,44,133,7
20200705,VA,65748,14068,9530,22232,2163,79,,218,1633,15825,22232,27691,15825,1853,996,410,203,104,2,,1,25,112,203,1538,112
20200705,VI,112,,,,,,,,,112,,,,6,,,,,,,,,6,,,
20200705,VT,1249,1040,125,,53,2,,0,23,6,42,1203,4,56,53,,,2,,,,1,0,0,56,0
20200705,WA,35898,9313,1436,11495,1480,441,784,541,660,9748,11495,14655,9748,1359,901,45,163,112,23,12,16,29,58,163,1138,58
20200705,WI,31577,17867,5412,,1164,297,,,3631,3206,9355,18595,3627,796,554,188,,23,10,,,10,11,91,692,13
20200705,WV,3335,2633,228,,,,,,474,0,,,,95,58,3,,,,,,,34,,,
20200705,WY,1312,734,15,194,7,320,5,,52,66,194,1133,66,20,9,0,1,0,9,,,0,1,1,19,1
20200701,AK,978,508,24,,60,113,27,32,20,194,60,683,470,14,9,0,,2,2,1,0,0,0,0,14,0
20200701,AL,38962,13489,14308,,169,,,,2275,8719,3882,23872,11206,972,469,431,,4,,,,15,53,28,822,122
20200701,AR,21197,9874,4778,,258,57,1464,,2707,2059,5316,15881,0,277,150,69,,3,,24,,19,12,22,243,12
20200701,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200701,AZ,84092,13169,1851,19890,606,6385,,,1620,40571,19890,23631,40571,1720,735,49,373,17,293,,,39,214,373,1133,214
20200701,CA,232657,26127,6774,86009,10208,298,952,1069,23472,77748,86009,68900,77748,6090,1902,556,2456,855,22,23,27,64,185,2456,3449,185
20200701,CO,33029,11355,1776,12494,809,188,125,336,277,5661,12494,14866,5661,1697,1064,109,358,57,8,5,21,6,63,358,1270,63
20200701,CT,46572,16317,6108,8810,677,46,,128,265,14221,8810,23541,14221,4324,3168,641,374,46,2,,27,16,50,374,3900,50
20200701,DC,10365,2119,5164,,166,26,30,,2637,223,2968,6204,1193,553,60,407,73,8,,,,2,3,73,477,3
20200701,DE,11510,3460,3033,3232,170,,,,561,1054,3232,7224,1054,509,320,130,31,1,,,,6,21,31,457,21
20200701,FL,158997,35342,24009,47002,,,,,5848,46796,47002,56884,55111,3550,1703,727,906,,,,,111,103,906,2415,229
20200701,GA,84237,21260,23675,13645,1243,55,74,,1958,22327,13645,41321,29271,2827,1271,1331,142,47,3,5,,10,18,142,2647,38
20200701,GU,280,33,,,115,,103,,19,10,,,,5,,,,,,,,,5,,,5
20200701,HI,926,175,9,,278,,249,,16,199,,,,18,,,,,,,,,18,,,
20200701,IA,29503,18883,2655,,2065,295,295,,295,5015,7376,17703,4425,717,573,34,,23,5,11,,3,66,49,586,81
20200701,ID,6370,3182,100,,69,78,22,227,638,2053,1345,2480,2544,92,87,1,,2,1,,,1,0,6,86,0
20200701,IL,144013,30175,24191,46832,4163,219,373,,5383,32677,46832,64504,32677,6951,3090,1934,1435,327,9,7,,48,101,1435,5415,101
20200701,IN,45952,20773,5637,,709,,,,8307,10526,5259,15300,25393,2456,1593,355,,13,,,,320,175,46,1310,1100
20200701,KS,14990,9596,1283,,770,106,,,573,2662,6151,6112,2727,272,191,61,,9,2,,,5,4,33,230,9
20200701,KY,15842,8100,1566,,445,56,33,694,,4948,1880,9009,4953,572,432,85,,8,,,8,,39,22,489,61
20200701,LA,60178,,,,,,,,,60178,,,60178,3238,1414,1630,,22,4,5,,16,147,63,2847,328
20200701,MA,109143,32961,10259,21173,2292,,,,5566,36890,21173,51078,36890,8081,6020,662,557,210,,,,533,88,557,7425,88
20200701,MD,67918,13377,19463,18283,1314,,,,3344,12137,18283,37498,12137,3205,1375,1294,348,126,,,,33,29,348,2828,29
20200701,ME,3294,1947,779,,71,6,2,20,86,383,118,2564,612,105,94,2,,,,,,1,8,0,89,16
20200701,MI,71089,27891,20555,,1575,279,,4821,4117,11851,5687,46207,19194,6198,3204,2458,,78,19,,101,120,78,123,5144,929
20200701,MN,36716,14559,7629,,2717,314,84,768,4681,5964,8221,22009,6486,1445,1064,123,,47,23,3,8,21,156,47,1179,219
20200701,MO,21927,9604,6043,,,,,559,1523,4196,2409,13816,5700,1017,587,360,,,,,9,27,32,25,877,114
20200701,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,
20200701,MS,27900,7363,13780,1444,90,1025,,,1468,2730,1444,19902,6554,1082,442,544,18,0,67,,,7,4,18,994,70
20200701,MT,1016,740,5,,2,130,,,17,122,75,807,134,22,14,,,,8,,,,0,,,
20200701,NC,66513,25212,10818,,970,482,169,,7709,21153,20485,24077,21951,1373,775,436,,19,17,4,,74,48,122,1168,83
20200701,ND,3615,,,,,,,,,3615,,,,80,,,,,,,,,80,,,
20200701,NE,19310,10700,1100,,1100,205,27,,1600,4578,8500,6000,4810,276,212,21,,15,8,0,,8,12,63,177,36
20200701,NH,5802,3554,297,513,146,,,,264,1028,513,4261,1028,373,280,7,10,3,,,,9,64,10,299,64
20200701,NJ,171928,36216,17351,31016,5179,,,,11971,70195,31016,70717,70195,15078,7011,2363,2638,723,,,,229,2114,2638,10326,2114
20200701,NM,12276,1416,235,3590,73,6146,,,,816,3590,7870,816,500,98,4,59,1,236,,,,102,59,339,102
20200701,NV,19101,3647,1104,4928,988,76,,,1061,7297,4928,5815,7297,511,233,59,81,71,3,,,11,53,81,366,53
20200701,NY,394079,,,,,,,,,394079,,,,27714,8455,6246,6553,1676,,,,1802,2982,6553,18179,2982
20200701,OH,52865,25602,14073,,1661,61,109,1852,3957,5550,4117,37028,11720,2876,2228,542,,31,1,1,35,17,21,62,2775,39
20200701,OK,14112,8108,1046,,1174,1002,,,571,2211,2907,8891,2314,389,295,28,,8,27,,,10,21,14,336,39
20200701,OR,8931,3704,393,,334,202,276,248,2711,1063,3227,4566,1138,208,154,6,,9,3,5,2,16,13,25,166,17
20200701,PA,87242,26300,11200,,1300,,,,630,47812,7000,18300,61900,6649,4693,1426,,150,,,,310,70,387,6192,70
20200701,PR,7537,,,,,,,,,7537,,,,153,,,,,,,,,153,,,
20200701,RI,16853,4534,1573,5829,,,,364,453,4100,5829,6924,4100,956,629,47,81,,,,0,12,187,81,688,187
20200701,SC,37919,13160,9651,,292,,,,2924,11597,4103,17990,15825,766,331,324,,7,,,,14,81,28,595,143
20200701,SD,6826,2342,971,1092,703,1012,,,706,0,1092,5734,0,93,,,,,,,,,93,,,
20200701,TN,45315,19194,9676,,598,72,42,,7574,8159,11729,22938,10648,609,344,215,,11,0,1,,36,2,53,552,4
20200701,TX,168062,5720,2592,8138,614,,,,119,150879,8138,9045,150879,2481,269,85,171,13,,,,5,1938,171,372,1938
20200701,UT,22716,7904,613,9746,516,585,866,,2788,2696,9746,10274,2696,173,93,5,42,8,10,10,,13,7,42,124,7
20200701,VA,63203,13415,9037,21574,2103,74,,186,1626,15188,21574,26441,15188,1786,971,387,196,103,2,,0,22,105,196,1485,105
20200701,VI,90,,,,,,,,,90,,,,6,,,,,,,,,6,,,
20200701,VT,1210,987,113,,53,2,,0,22,33,41,1165,4,56,53,,,2,,,,1,0,0,56,0
20200701,WA,33435,8493,1366,10717,1416,431,747,479,550,9236,10717,13482,9236,1339,896,43,162,111,21,12,16,28,50,162,1127,50
20200701,WI,29199,16281,5085,,1109,284,,,3414,3026,8921,16976,3302,786,545,185,,24,10,,,11,11,90,683,13
20200701,WV,2979,2402,215,,,,,,362,0,,,,93,58,3,,,,,,,32,,,
20200701,WY,1203,660,14,182,7,313,4,,46,66,182,1044,66,20,8,0,1,0,9,,,0,2,1,19,2
20200628,AK,883,489,23,,60,101,25,32,17,136,57,654,172,14,9,0,,2,2,1,0,0,0,0,14,0
20200628,AL,35441,12412,13429,,150,,,,2073,7375,3646,22198,9599,919,440,413,,4,,,,14,48,25,782,112
20200628,AR,19818,9148,4476,,224,50,1378,,2698,1844,4817,15001,0,264,139,67,,2,,24,,19,,21,230,13
20200628,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200628,AZ,73908,11819,1681,18115,547,6132,,,1409,34205,18115,21588,34205,1588,691,46,339,17,283,,,33,179,339,1070,179
20200628,CA,211243,24242,6309,80875,9724,266,900,1019,19484,68424,80875,61944,68424,5905,1868,533,2348,831,18,22,34,57,194,2348,3363,194
20200628,CO,32307,11090,1747,12212,794,174,125,326,271,5556,12212,14527,5556,1676,1049,108,355,56,8,6,20,7,63,355,1254,63
20200628,CT,46303,16121,6053,8701,670,,,,254,14333,8701,16121,14333,4316,3151,642,373,45,,,,15,62,373,3151,62
20200628,DC,10248,2103,5117,,163,26,29,,2593,217,2953,6140,1155,550,60,404,73,8,,,,5,0,73,477,0
20200628,DE,11226,3353,2970,3177,167,,,,548,1011,3177,7038,1011,507,318,130,31,1,,,,6,21,31,455,21
20200628,FL,141075,31471,21819,42643,,,,,5240,39902,42643,51226,47206,3419,1653,707,854,,,,,106,99,854,2343,222
20200628,GA,77210,19644,21945,12565,1163,54,76,,1674,20089,12565,38050,26595,2778,1254,1312,135,44,3,5,,10,15,135,2613,30
20200628,GU,247,30,,,98,,97,,12,10,,,,5,,,,,,,,,5,,,5
20200628,HI,899,175,9,,278,,249,,16,172,,,,18,,,,,,,,,18,,,
20200628,IA,28486,17948,2564,,1994,284,284,,284,5128,7122,16809,4273,706,564,34,,23,5,12,,2,65,49,576,79
20200628,ID,5319,2675,79,,60,72,20,187,551,1672,1186,2128,2004,91,85,1,,2,1,,,1,0,6,84,1
20200628,IL,141723,29505,23774,46213,4119,214,366,,5361,32171,46213,63339,32171,6888,3061,1923,1417,325,9,6,,49,98,1417,5373,98
20200628,IN,44930,20045,5513,,692,,,,8065,10615,5181,14971,24778,2427,1565,355,,13,,,,313,181,46,1297,1084
20200628,KS,13538,8686,1223,,751,99,,,470,2309,5784,5510,2244,264,185,61,,9,2,,,3,4,32,223,9
20200628,KY,15232,7843,1521,,440,51,32,669,,4676,1808,8680,4744,558,421,83,,7,,,8,,39,20,479,59
20200628,LA,56236,,,,,,,,,56236,,,56236,3199,1412,1655,,23,3,2,,17,104,64,2752,383
20200628,MA,108667,32600,10214,20972,2282,,,,5542,37164,20972,50638,37164,8060,5980,668,564,217,,,,540,96,564,7405,96
20200628,MD,66777,13091,19122,18058,1300,,,,3307,11899,18058,36820,11899,3168,1351,1283,344,125,,,,36,29,344,2795,29
20200628,ME,3191,1881,761,,63,6,1,15,81,383,108,2478,605,104,92,2,,,,,,1,9,,87,17
20200628,MI,69946,27320,20331,,1557,270,,4763,3987,11718,5595,45464,18885,6157,3181,2446,,79,19,,98,119,215,123,5110,923
20200628,MN,35549,13856,7457,,2660,307,84,733,4580,5872,8006,21102,6441,1425,1048,115,,47,22,3,7,20,163,45,1160,220
20200628,MO,20575,8946,5769,,,,,510,1571,3779,2209,13122,5242,997,580,351,,,,,8,28,28,25,864,106
20200628,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,
20200628,MS,25892,6922,12973,1375,83,1012,,,1231,2296,1375,18839,5678,1039,428,523,16,0,61,,,7,4,16,956,67
20200628,MT,863,638,4,,2,112,,,14,93,62,698,103,22,13,,,,5,,,,4,,,
20200628,NC,62142,23307,10186,,928,442,161,,7172,19946,18971,22346,20825,1322,742,426,,19,15,4,,69,47,113,1129,80
20200628,ND,3495,,,,,,,,,3495,,,,79,,,,,,,,,79,,,
20200628,NE,18899,7066,883,,883,126,12,,1299,8630,6057,3785,9057,267,114,10,,9,1,0,,3,130,30,91,146
20200628,NH,5747,3512,296,499,146,,,,258,1036,499,4212,1036,367,275,7,10,3,,,,9,63,10,294,63
20200628,NJ,171182,35908,17223,30741,5140,,,,11901,70269,30741,70172,70269,13121,6952,2356,2613,716,,,,224,260,2613,10248,260
20200628,NM,11809,1373,227,3399,69,6000,,,,741,3399,7669,741,492,98,4,59,1,236,,,,94,59,339,94
20200628,NV,17160,3160,975,4387,885,72,,,764,6917,4387,5092,6917,500,228,58,78,70,3,,,12,51,78,359,51
20200628,NY,392539,,,,,,,,,392539,,,,26997,8244,6034,6378,1618,,,,1752,2971,6378,17648,2971
20200628,OH,50309,24486,13108,,1586,58,109,1824,3798,5340,3991,35187,11131,2807,2179,523,,30,1,1,35,16,22,59,2714,34
20200628,OK,12944,7465,958,,1086,910,,,511,2014,2563,8219,2162,385,291,28,,7,27,,,10,22,13,334,38
20200628,OR,8341,3120,332,,303,153,230,218,2270,1715,2680,3933,1728,202,143,6,,9,3,4,2,16,19,23,157,22
20200628,PA,84370,25100,10800,,1300,,,,596,46574,6900,17300,60200,6579,4566,1368,,146,,,,319,180,372,6027,180
20200628,PR,7189,,,,,,,,,7189,,,,153,,,,,,,,,153,,,
20200628,RI,16661,4430,1535,5710,,,,345,448,4193,5710,6758,4193,927,608,46,78,,,,0,12,183,78,666,183
20200628,SC,33320,11537,8716,,256,,,,2563,10245,3771,16163,13385,716,311,311,,6,,,,13,72,26,557,132
20200628,SD,6681,2273,968,1077,700,962,,,701,0,1077,5604,0,91,,,,,,,,,91,,,
20200628,TN,40172,17261,8549,,556,61,40,,6743,6962,10928,20187,9057,584,335,201,,11,0,1,,34,2,51,527,6
20200628,TX,148723,5606,2535,7750,602,,,,117,132113,7750,8860,132113,2393,269,85,171,13,,,,5,1850,171,372,1850
20200628,UT,21100,7275,584,9115,469,567,820,,2570,2479,9115,9506,2479,167,93,5,38,8,9,10,,12,7,38,122,7
20200628,VA,61736,12993,8748,21163,2059,72,,181,1648,14872,21163,25701,14872,1732,942,376,189,100,2,,0,22,101,189,1442,101
20200628,VI,81,,,,,,,,,81,,,,6,,,,,,,,,6,,,
20200628,VT,1202,981,113,,53,2,,0,22,31,41,1156,5,56,53,,,2,,,,1,0,0,56,0
20200628,WA,31752,8116,1311,10297,1354,421,707,447,535,8564,10297,12891,8564,1310,875,40,154,110,18,12,16,26,59,154,1097,59
20200628,WI,27743,15303,4866,,1059,266,,,3332,2917,8679,15881,3183,777,538,183,,23,10,,,11,12,90,672,15
20200628,WV,2832,2261,208,,,,,,363,0,,,,93,58,3,,,,,,,32,,,
20200628,WY,1121,594,12,152,6,309,4,,40,65,152,965,65,20,8,0,1,0,9,,,0,2,1,19,2
20200624,AK,792,461,22,,58,89,20,28,17,97,54,614,124,12,7,0,,2,2,1,0,0,0,0,12,0
20200624,AL,32064,11210,12599,,132,,,,1840,6280,3317,20429,8317,891,430,404,,5,,,,14,38,25,764,102
20200624,AR,17375,7964,4121,,168,44,1116,,2354,1608,4043,13332,1608,240,130,66,,1,,17,,15,,19,210,11
20200624,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200624,AZ,59974,9829,1478,15404,449,5641,,,1218,25955,15404,18615,25955,1463,654,45,305,17,268,,,29,145,305,1013,145
20200624,CA,190222,22500,5845,73357,9259,244,850,925,17930,59312,73357,57553,59312,5632,1783,511,2225,785,18,22,37,50,201,2225,3206,201
20200624,CO,31155,10788,1719,11923,788,168,124,314,255,5065,11923,14156,5065,1667,1043,108,353,57,8,6,21,7,64,353,1250,64
20200624,CT,45913,15952,6003,8593,668,,,,252,14284,8593,15952,14284,4287,3130,639,368,45,,,,15,62,368,3130,62
20200624,DC,10128,2073,5059,,164,26,29,,2524,253,2923,6074,1131,541,58,401,69,8,,,,,5,69,467,5
20200624,DE,10889,3203,2896,3120,166,,,,533,971,3120,6798,971,505,318,128,31,1,,,,6,21,31,453,21
20200624,FL,109014,25547,18355,36623,,,,,3912,24577,36623,43464,28927,3281,1585,682,817,,,,,102,95,817,2257,207
20200624,GA,69381,17997,20573,11458,1087,53,60,,1417,16736,11458,35056,22867,2698,1212,1282,130,44,3,5,,9,13,130,2538,30
20200624,GU,231,30,,,91,,90,,13,7,,,,5,,,,,,,,,5,,,5
20200624,HI,835,194,8,,265,,206,,34,128,,,,17,,,,,,,,,17,,,
20200624,IA,26742,16849,2674,,1872,267,267,,267,4546,6953,15779,4011,693,551,34,,22,5,12,,0,64,46,568,76
20200624,ID,4645,2388,71,,56,66,17,176,509,1359,1079,1939,1626,90,84,1,,2,1,,,1,0,6,83,1
20200624,IL,138540,28469,23223,45294,4055,210,356,,5263,31670,45294,61576,31670,6770,3004,1892,1383,322,9,6,,50,50,1383,5283,104
20200624,IN,43140,19422,5399,,678,,,,7887,9754,5022,14394,23724,2386,1541,353,,12,,,,307,173,46,1281,1059
20200624,KS,12970,8284,1195,,742,89,,,435,2225,5575,5244,2151,261,182,60,,9,2,,,3,5,32,219,10
20200624,KY,14363,7262,1452,,435,42,31,629,,4512,1672,8146,4545,538,405,81,,7,,,8,,37,19,462,57
20200624,LA,52477,,,,,,,,,52477,,,52477,3152,1412,1655,,23,3,2,,17,57,64,2752,336
20200624,MA,107611,32175,10115,20768,2259,,,,5488,36910,20768,50037,36910,7938,5882,650,547,206,,,,531,111,547,7269,111
20200624,MD,65519,12979,18831,17738,1278,,,,3268,11425,17738,36356,11425,3108,1334,1261,332,121,,,,32,28,332,2748,28
20200624,ME,3017,1798,737,,48,6,1,12,68,347,94,2369,554,103,89,1,,,,,,1,12,,83,20
20200624,MI,68555,26490,20083,,1538,265,,4699,3848,11632,5484,44560,18509,6114,3160,2429,,79,19,,97,117,213,122,5074,917
20200624,MN,33763,12881,7195,,2523,298,83,701,4409,5673,7685,19891,6187,1397,1018,104,,45,21,2,7,20,180,44,1115,238
20200624,MO,18868,8267,5447,,,,,469,1362,3320,1969,12192,4705,975,568,342,,,,,8,27,28,24,845,105
20200624,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,
20200624,MS,23424,6231,11902,1271,74,993,,,1008,1945,1271,17389,4764,1011,413,512,16,0,59,,,6,5,16,934,61
20200624,MT,766,589,3,,1,106,,,12,55,57,643,113,21,13,,,,5,,,,3,,,
20200624,NC,56174,20914,9403,,883,389,151,,6468,17966,17079,20339,18756,1271,711,411,,19,13,4,,65,48,101,1094,76
20200624,ND,3362,,,,,,,,,3362,,,,78,,,,,,,,,78,,,
20200624,NE,18221,7066,883,,883,126,12,,1299,7952,6057,3785,8379,257,114,10,,9,1,0,,3,120,30,91,136
20200624,NH,5598,3426,288,484,143,,,,261,996,484,4118,996,347,259,6,10,3,,,,9,60,10,277,60
20200624,NJ,169892,35380,17034,30318,5065,,,,11737,70358,30318,69216,70358,12995,6885,2331,2593,710,,,,215,261,2593,10141,261
20200624,NM,10990,1263,213,3098,65,5767,,,,584,3098,7308,584,480,98,4,59,1,236,,,,82,59,339,82
20200624,NV,14362,2628,825,3974,794,65,,,344,5732,3974,4312,5732,494,227,58,77,69,3,,,12,48,77,357,48
20200624,NY,389666,,,,,,,,,389666,,,,26848,8186,5983,6333,1605,,,,1782,2959,6333,17556,2959
20200624,OH,46759,23208,11985,,1503,51,102,1800,3599,4511,3810,32987,9962,2755,2150,510,,29,,,33,16,15,58,2673,24
20200624,OK,11510,6721,864,,905,802,,,466,1752,2267,7287,1956,372,283,28,,6,26,,,9,20,11,327,34
20200624,OR,7444,3073,324,,301,145,218,216,2216,951,2617,3864,963,195,141,6,,9,3,4,2,16,14,23,155,17
20200624,PA,83191,24600,10600,,1200,,,,587,46204,5700,17000,59500,6518,4566,1368,,146,,,,319,119,372,6027,119
20200624,PR,6820,,,,,,,,,6820,,,,149,,,,,,,,,149,,,
20200624,RI,16606,4430,1535,5710,,,,345,448,4138,5710,6758,4138,912,608,46,78,,,,0,12,168,78,666,168
20200624,SC,27842,10191,7926,,226,,,,2264,7232,3132,13873,10836,683,303,303,,6,,,,13,56,19,548,115
20200624,SD,6419,2150,961,1055,696,877,,,680,0,1055,5364,0,84,,,,,,,,,84,,,
20200624,TN,37235,15994,8117,,528,,,,6368,6228,10177,18929,8129,556,313,186,,11,,,,32,14,48,503,5
20200624,TX,125921,5431,2431,7186,598,,,,117,110158,7186,8577,110158,2249,269,85,171,13,,,,5,1706,171,372,1706
20200624,UT,18784,6448,537,8087,422,530,732,,2220,2237,8087,8460,2237,163,90,5,38,8,8,10,,12,7,38,118,7
20200624,VA,59514,12412,8427,20413,1992,70,,169,1611,14420,20413,24681,14420,1661,903,361,177,98,2,,0,21,99,177,1385,99
20200624,VI,78,,,,,,,,,78,,,,6,,,,,,,,,6,,,
20200624,VT,1184,966,106,,53,2,,0,23,34,41,1139,4,56,53,,,2,,,,1,0,0,56,0
20200624,WA,29869,7630,1243,9585,1295,400,644,396,519,8157,9585,12127,8157,1293,862,40,149,108,17,12,16,26,63,149,1081,63
20200624,WI,25763,13968,4626,,1002,249,,,3166,2752,8275,14527,2961,757,524,180,,22,10,,,9,12,84,659,14
20200624,WV,2629,2111,185,,,,,,333,0,,,,92,58,3,,,,,,,31,,,
20200624,WY,1016,529,11,135,7,295,4,,37,60,135,883,60,20,9,0,1,0,9,,,0,1,1,18,1
20200621,AK,755,430,19,,58,83,18,26,16,105,52,578,125,12,7,0,,2,2,1,0,0,0,0,12,0
20200621,AL,27312,9481,11080,,118,,,,1447,5183,2712,17722,6876,790,380,359,,5,,,,12,34,18,680,92
20200621,AR,15561,7226,3823,,155,43,978,,1884,1452,3634,11927,1452,225,124,65,,1,,13,,14,,18,199,8
20200621,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200621,AZ,52390,8948,1378,13882,403,5358,,,1066,21355,13882,17153,21355,1339,622,43,273,16,241,,,23,121,273,945,121
20200621,CA,173824,21177,5485,69392,8941,227,796,886,15321,51599,69392,52833,51599,5495,1779,501,2170,774,15,22,37,47,150,2170,3175,150
20200621,CO,30539,10490,1728,11693,800,164,125,232,256,5051,11693,13795,5051,1647,1033,109,346,56,9,5,13,8,64,346,1233,64
20200621,CT,45755,15845,5958,8528,665,,,,253,14343,8528,15845,14343,4260,3110,635,365,45,,,,15,62,365,3110,62
